duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
27747367,7529658,14136,12499976,13280321,10000000,1632198.058824,3514545.562453,3435176.277595,0.756829,306.948043,14136,7529658,1387368.35,2371386.585503,2825376,5522459.8,7529658,1826495.341075,2345581,5099473.4,7529658,1914437.663802,FT
3883983,3883983,-1,3883983,-1,3883983,0,0,0,0.514935,37.075343,3883983,3883983,3883983,0,3883983,3883983,3883983,0,3883983,3883983,3883983,0,FT
29372299,62,70,3002496,3002468,426946.176471,497835.576271,534832.511174,543959.944374,4.391893,311.075412,14,3002443,229471.085938,381460.448156,2728009,9677393,23165099,11700000,1091095,2122172.333333,3002443,964556.780241,FT
29678380,19,98066,3883850,4148242,582418.78,787385.837838,685243.637942,726754.338265,2.998816,306.654204,19,3883850,337254.318182,484285.473553,4148390,12800000,21375388,12200000,2272711,3078280.5,3883850,1139247.312334,FT
2265634,74807,175843,964862,1038687,415512.333333,566408.5,480311.169066,370858.662433,3.972398,232.164595,36,569118,283204.25,199396.515412,-1,0,-1,0,-1,0,-1,0,FT
15521093,15521093,-1,15521093,-1,15500000,0,0,0,0.128857,9.277697,15521093,15521093,15500000,0,15521093,15500000,15521093,0,15521093,15500000,15521093,0,FT
28097943,503,48199,3912087,4162048,646350.651163,795636.685714,688971.314255,762262.181322,2.847184,180.226716,23,3912087,355670.164557,523120.188048,4105893,6092756.666667,10009744,3392329.167994,1148316,2395688,3912087,1401388.30456,FT
29762937,18,37,2015120,2015120,158313.494681,215225.23913,263355.815498,331219.021579,11.020418,2047.916172,9,2015081,91018.155963,199379.288298,22832286,22800000,22832286,0,2015081,2015081,2015081,0,FT
25998447,14,17,8260123,8531462,145318.056497,276579.223404,814267.497208,1272987.893208,10.500627,3772.14839,-28,8260123,95582.525735,647832.069087,2061132,4923527.6,10006697,3629506.365124,1925747,4131088.6,8260123,2712768.122413,FT
22713143,2470948,2469388,19988929,19989609,11200000,11200000,12400000,12400000,0.264164,13.208212,252586,19736343,4542628.6,8535991.545752,2470948,11200000,19988929,12400000,2216802,11000000,19736343,12400000,FT
29735850,17,42,4461174,4262841,225568.284615,383440.935065,470586.941697,561965.931003,7.028553,1779.031035,17,4048155,142960.817308,326367.592886,4409572,8550025.5,12690479,5855485.494075,1073357,2560756,4048155,2103499.83846,FT
30292623,18,41,3496403,3436026,206837.225352,361964.843373,410617.064395,487417.489649,7.493574,2147.387501,18,3184553,134038.154867,276832.819631,3252498,14600000,26026271,16100000,1628897,2406725,3184553,1100014.906793,FT
27420143,7212976,7214380,19990940,19989456,13600000,13600000,9035384.994158,9033342.869773,0.218817,10.940862,216227,19773229,5484028.6,8510318.070836,7212976,13600000,19990940,9035384.994158,6996669,13400000,19773229,9034392.216237,FT
29757245,18,81,1751869,1880966,251667.880342,303421.309278,356321.356857,310851.887131,7.258736,1089.146525,0,1744560,138405.790698,231335.59206,1744639,6859688.5,18244170,7653176.165409,1004429,1326596,1744560,324420.814865,FT
29923506,20,53872,1876358,1880315,567500.269231,802903.891892,514506.586024,460725.046361,3.041087,512.373116,20,1658628,332483.4,312473.742073,4773995,7013706.333333,11178223,3610012.568872,1336605,1487524,1658628,161957.645082,FT
1776243,1030079,332972,1030079,1024425,1030079,678698.5,0,488931.105171,2.81493,168.89581,332972,611233,444060.75,118146.70949,-1,0,-1,0,-1,0,-1,0,FT
502686,-1,-1,-1,-1,0,0,0,0,3.978627,206.888594,502686,502686,502686,0,-1,0,-1,0,-1,0,-1,0,FT
146854,146854,-1,146854,-1,146854,0,0,0,13.618968,789.900173,146854,146854,146854,0,-1,0,-1,0,-1,0,-1,0,FT
25232487,5286175,158,14721311,18973439,10000000,3137178.625,6671648.647017,6576272.730294,0.475577,25.483021,158,13551107,2293862.454545,4185789.571407,5225001,8410829,14721311,5465123.31689,4542331,7793204.333333,13551107,5000340.819703,FT
28632146,36,61357,8077720,7901677,540227.962264,596502.020833,1160574.448084,1129920.643208,3.597355,329.80413,15,7763538,280707.313725,808385.796242,13246807,14200000,15247151,1414456.807105,2180325,4971931.5,7763538,3947927.773109,FT
25452494,15,37,14230328,14363814,690267.931034,1696832.933333,2745958.220657,3826636.600481,1.807289,629.290002,15,14094385,565610.977778,2255535.767929,1408987,6329052.25,14230328,5564236.742642,1408987,6024895.75,14094385,5559404.896419,FT
29844076,143,183,3531755,3531764,387584.805195,414116.428571,521445.704034,457263.063036,4.992616,398.20298,12,3531727,201649.162162,363343.57935,14008756,14000000,14008756,0,3531727,3531727,3531727,0,FT
17046271,15,60,10129478,10270902,340925.42,668261,1493592.827628,2476898.145602,4.047806,1161.251044,15,10129478,250680.455882,1284584.720672,1163450,5310790,11493416,5457457.394853,1024315,4800804.333333,10129478,4746889.030473,FT
15467049,175,3038,4125364,4518532,773350.95,859278,968985.157727,1057335.134615,2.586143,161.052053,18,4125364,396591,756162.262146,1019592,3832348.5,5126020,1936842.337184,1006822,2026685.75,4125364,1467877.754928,FT
15641301,15341853,15333331,15341853,15333331,15300000,15300000,0,0,0.255733,12.530927,299448,15033883,5213767,8504470.991556,15341853,15300000,15341853,0,15033883,15000000,15033883,0,FT
18103756,668,130183,8790030,9288259,1005764.222222,1484099.583333,2078708.334448,2590284.792955,1.767589,119.036072,28,8790030,583992.129032,1610079.273572,4240341,5936176.666667,9090976,2734702.216201,1475675,4283564,8790030,3941931.016038,FT
29989434,20,64,19944687,20246001,516703.655172,1026162.655172,2629850.321785,3747065.868989,2.967712,932.761852,20,19944687,340789.022727,2140324.10085,2332033,8890109.666667,20172314,9813610.10016,2030740,8098635,19944687,10300000,FT
24898434,82,27,19985742,19981790,562072.886364,839010.481481,3016003.122512,3842455.587424,2.931911,919.897211,11,19846204,345811.583333,2345429.248973,1400565,7830640,19985742,10500000,1264979,7639979,19846204,10600000,FT
23190958,2793284,2792590,19985723,20172760,11400000,11500000,12200000,12300000,0.258722,12.677355,224914,19760809,4638191.6,8511604.059861,2793284,11400000,19985723,12200000,2567676,11200000,19760809,12200000,FT
25402119,6,29,2488591,2464544,281482.910112,482642.576923,528921.171576,646078.372501,5.629452,1787.449307,6,2111726,178888.161972,345520.708794,2416472,4719628,8325425,2664253.899187,1711960,1927928.5,2111726,165063.104519,FT
29911076,19,47,2303876,2165018,154514.984456,202101.864865,335693.761115,348693.827694,11.467324,2238.602182,6,2057959,87459.28655,234528.245573,1263900,4274906.8,9467351,3269388.857148,1086502,1719849,2057959,380368.170657,FT
29888629,18,41,2378618,2570327,313462.797872,561796.924528,494653.30045,600130.755908,4.985173,1432.986438,17,2151095,201950.195946,332887.644771,3033906,4366732,5102719,1156356.087536,2027878,2107355.333333,2151095,68945.579161,FT
1958509,65,260782,1026703,1027366,359948.2,577625.333333,431284.535029,400198.742088,5.105925,1356.133671,65,603094,217612.111111,219059.888533,-1,0,-1,0,-1,0,-1,0,FT
67494,-1,-1,-1,-1,0,0,0,0,29.632264,1363.084126,67494,67494,67494,0,-1,0,-1,0,-1,0,-1,0,FT
20068253,0,90,1169095,1169052,225040.123596,289340.449275,329595.040933,243840.869326,7.972792,1260.84717,0,1169038,126215.427673,205559.591859,13784822,13800000,13784822,0,1169038,1169038,1169038,0,FT
29904935,14,29,775599,1077261,133504.174107,158478.053476,174332.990926,195863.562206,13.81043,2398.734523,0,609144,72584.793689,119512.593541,-1,0,-1,0,-1,0,-1,0,FT
29798653,15,26,1050240,1052251,344955.470588,468483.492063,355724.012888,349316.164025,5.033785,711.54223,15,570558,199990.959732,195205.218952,-1,0,-1,0,-1,0,-1,0,FT
29742826,34,73,1050232,1055045,271483.759259,433978.367647,324176.638839,340980.374459,5.984636,831.965328,22,707149,168038.564972,180825.317364,-1,0,-1,0,-1,0,-1,0,FT
26700937,57,19,17060957,17120970,721646.945946,3010442.714286,3002202.610494,6295402.53327,1.722786,226.171838,19,16850268,593354.155556,2611277.317002,1848424,8898391,19498262,9345082.084362,1577722,7925492.333333,16850268,7955713.839534,FT
18991519,18702956,18698586,18702956,18698586,18700000,18700000,0,0,0.21062,10.531017,288563,18410023,6330506.333333,10500000,18702956,18700000,18702956,0,18410023,18400000,18410023,0,FT
19197311,18964040,18964371,18964040,18964371,19000000,19000000,0,0,0.208363,10.209763,232940,18731100,6399103.666667,10700000,18964040,19000000,18964040,0,18731100,18700000,18731100,0,FT
29555525,19,122,1134076,1051212,201057.993197,276475.54717,217156.703021,256038.082561,8.627828,1418.347331,10,742709,116360.334646,158785.122297,-1,0,-1,0,-1,0,-1,0,FT
29678221,18,41,2135972,1256330,285367.509615,455561.8,390981.328513,371686.233481,5.593327,1630.825513,18,1904160,179868.006061,238261.883082,29678221,29700000,29678221,0,1904160,1904160,1904160,0,FT
29678220,19,33601,2135842,1228582,319120.645161,463398.288136,411191.923992,369969.264443,5.18899,1432.49831,19,1850370,193975.294118,238915.137426,29678220,29700000,29678220,0,1850370,1850370,1850370,0,FT
2366670,18,593237,369601,1171235,150642.75,788890,182641.629084,331150.79518,3.802812,437.745862,18,1171235,295833.75,386634.248387,2366670,2366670,2366670,0,1171235,1171235,1171235,0,FT
2362708,284690,646693,1665165,1716015,974927.5,1181354,976143.233758,756124.837471,2.539459,148.558349,38,1665165,472541.6,683918.665878,2311896,2311896,2311896,0,1665165,1665165,1665165,0,FT
233723,-1,-1,-1,-1,0,0,0,0,8.557138,393.628355,233723,233723,233723,0,-1,0,-1,0,-1,0,-1,0,FT
29315687,24,18,20016490,13569250,1708685.705882,1251264.173913,5019696.114786,3134143.106519,1.43268,453.98902,18,13301220,715016.756098,2347763.946442,1791328,7261914.25,13307489,5003399.188156,1523846,6329205,13301220,5145539.63779,FT
28731352,35,952,5011723,5278772,464702.819672,638474.488889,711335.93056,870781.107096,3.75896,332.180678,10,5011723,268517.308411,570929.401121,1613856,7045616.75,21470047,9639002.246848,1346755,2585253.25,5011723,1646353.952215,FT
14859789,-1,68,-1,14859721,0,7429894.5,0,10500000,0.269183,14.132098,68,14587162,4953263,8344313.6502,14587230,14600000,14587230,0,14587162,14600000,14587162,0,FT
29589695,209,169878,19718428,19725435,4227099.285714,7330552.25,7587691.278776,9265646.84805,0.439342,25.380458,21,19456357,2465807.916667,5934057.969773,9295408,14700000,20025168,7587086.056504,9027934,14200000,19456357,7374008.620382,FT
19739413,19498886,19498805,19498886,19498805,19500000,19500000,0,0,0.20264,9.929373,240527,19258278,6579804.333333,11000000,19498886,19500000,19498886,0,19258278,19300000,19258278,0,FT
19866292,19687502,19689110,19687502,19689110,19700000,19700000,0,0,0.201346,10.067304,177182,19510320,6622097.333333,11200000,19687502,19700000,19687502,0,19510320,19500000,19510320,0,FT
20295816,20024702,20025065,20024702,20025065,20000000,20000000,0,0,0.197085,9.854248,270751,19753951,6765272,11200000,20024702,20000000,20024702,0,19753951,19800000,19753951,0,FT
19067703,169,3628,9936515,9737431,1733427.545455,2345001.5,2892421.999696,3155414.374867,1.101339,66.394993,16,9469032,953385.15,2139543.007816,3348964,6253079.666667,9936757,3362371.402272,1818831,4789721.333333,9469032,4101270.396061,FT
29770630,646,35,13122983,13365549,1860664.375,1691945.176471,4233275.89105,4193888.042726,1.175655,77.05581,15,13122983,875606.764706,2973770.721507,3180825,9588185.666667,13368678,5578836.358767,1029131,8708618.666667,13122983,6675409.113746,FT
29967436,39,17868,13270345,13445603,1248643.166667,2264237.153846,3458549.106587,4616232.498487,1.301413,219.771888,15,13270345,788616.736842,2792263.788593,1466229,9440350,13446036,6905816.476075,1291005,8702659,13270345,6476284.598261,FT
27546921,15,13924626,13927493,13924626,1252132.772727,13900000,3813731.666957,0,0.907542,336.916057,15,13673334,1147788.375,3584021.373405,12029795,13000000,13927493,1341875.124444,11778503,12700000,13673334,1339847.849302,FT
12136703,11962862,11958476,11962862,11958476,12000000,12000000,0,0,0.329579,16.47894,173841,11784635,4045567.666667,6702229.271045,11962862,12000000,11962862,0,11784635,11800000,11784635,0,FT
29684613,20018943,41,20018943,20025138,20000000,1176741.88,0,3948844.635665,0.94325,51.710292,41,19752877,1099430.111111,3749552.634444,2374667,8760046,20018943,9779749.596144,1309451,7464143,19752877,10600000,FT
29744341,19,40,1051964,982822,178109.610778,263435.383929,222132.993722,207809.865814,9.447175,2100.769353,17,982822,106229.789286,144042.888591,-1,0,-1,0,-1,0,-1,0,FT
29488797,0,0,1383419,1381379,188484.701299,190250.303226,288491.499974,291613.576071,10.546378,2678.746101,0,1140720,95125.151613,162912.423493,3653824,3764023.5,3874223,155845.627464,1016594,1078657,1140720,87770.336316,FT
2011935,50,50,979898,750433,399670.8,442053,418594.079924,326908.417137,5.467373,1344.476834,50,736802,201193.5,230513.252281,-1,0,-1,0,-1,0,-1,0,FT
29607231,0,912,1840215,1839511,266806.376147,455495.861538,393611.108191,420563.184208,5.944494,1648.820182,0,1664556,169184.177143,262592.461785,2088952,6204266.5,10494880,4087658.726117,1340763,1503614.25,1664556,153538.336164,FT
241681,-1,-1,-1,-1,0,0,0,0,8.275371,380.667078,241681,241681,241681,0,-1,0,-1,0,-1,0,-1,0,FT
6466552,6466552,-1,6466552,-1,6466552,0,0,0,0.463926,100.053321,256075,6210477,3233276,4210398.032111,6466552,6466552,6466552,0,6210477,6210477,6210477,0,FT
2097512,18,763,532768,529515,65958.333333,147100.846154,139625.229518,164889.352031,21.453989,6112.479929,18,354493,47670.727273,75022.244953,-1,0,-1,0,-1,0,-1,0,FT
20154,-1,-1,-1,-1,0,0,0,0,99.235884,4564.85065,20154,20154,20154,0,-1,0,-1,0,-1,0,-1,0,FT
19927852,19687481,19682366,19687481,19682366,19700000,19700000,0,0,0.200724,10.036205,240371,19441995,6642617.333333,11100000,19687481,19700000,19687481,0,19441995,19400000,19441995,0,FT
29997837,20007217,18,20007217,2957950,20000000,163922.606557,0,376010.158159,6.200447,1813.830777,18,2957950,162150.47027,373303.02202,2671070,7365927.75,13591217,5143388.704942,1546041,2194106.25,2957950,586392.864696,FT
29770871,10,26,1030482,1189759,134650.144796,230386.75969,229715.835275,225589.69075,11.823638,2932.866828,5,723163,84817.296296,126014.906662,-1,0,-1,0,-1,0,-1,0,FT
29881092,5,849,1044624,1104466,151912.287179,279481.59434,245671.340253,268880.024906,10.140192,3103.300241,5,636165,98944.013245,135239.814677,-1,0,-1,0,-1,0,-1,0,FT
29812823,20,42,3028404,1975031,562506.09434,724593.567568,593858.091404,486201.150857,3.08592,502.770234,18,2577889,327613.43956,380483.557401,3854311,9877864.333333,15403809,5790806.23073,1373765,1879785.333333,2577889,624620.410371,FT
11443054,11189350,11188994,11189350,11188994,11200000,11200000,0,0,0.349557,17.477852,253704,10935290,3814351.333333,6166913.786693,11189350,11200000,11189350,0,10935290,10900000,10935290,0,FT
28651560,-1,27,-1,3190514,0,409308,0,514438.597554,2.512952,137.409621,27,3190514,403543.098592,512544.524928,1166872,4093070.428571,7861461,2247866.142284,1116987,1568219.714286,3190514,736565.730032,FT
29382233,9121420,9120991,20024302,20025582,14600000,14600000,7709501.796677,7710710.242166,0.204205,10.210252,235231,19789071,5876446.6,8632319.29031,9121420,14600000,20024302,7709501.796677,8885760,14300000,19789071,7709805.145486,FT
29663212,19,3953,1048297,993683,204809.816901,318959.268817,269185.560407,235801.384848,7.989694,1844.506927,0,830119,125691.576271,160869.067249,-1,0,-1,0,-1,0,-1,0,FT
29851479,19,46,1645814,1645999,217809.911111,394600.52,320545.210573,358082.122582,7.101826,2281.829989,19,1388483,141476.203791,185412.966141,12414514,12400000,12414514,0,1388483,1388483,1388483,0,FT
1511367,23,376963,878498,682424,348226.75,529693.5,428656.987847,215993.544486,5.293221,1675.304542,23,451980,215909.571429,185375.99612,-1,0,-1,0,-1,0,-1,0,FT
29488755,2,34722,2345315,2295311,677296.071429,893598.636364,579507.030652,515223.517624,2.611165,419.108911,2,2048759,388009.934211,352907.186046,2345317,4286155,6477688,2077560.710949,1298314,1764847,2048759,407191.290104,FT
137280,-1,-1,-1,-1,0,0,0,0,14.568765,670.16317,137280,137280,137280,0,-1,0,-1,0,-1,0,-1,0,FT
279890,-1,-1,-1,-1,0,0,0,0,7.145664,357.283218,279890,279890,279890,0,-1,0,-1,0,-1,0,-1,0,FT
2080817,19,8830,1077468,1078587,227198.888889,409124.5,358771.854984,465349.451383,7.208707,2413.955672,19,831024,148629.785714,234368.642199,-1,0,-1,0,-1,0,-1,0,FT
22006,-1,-1,-1,-1,0,0,0,0,90.884304,4180.677997,22006,22006,22006,0,-1,0,-1,0,-1,0,-1,0,FT
29727618,19997152,17,19997152,5096957,20000000,391152.868421,0,789872.322453,2.657461,146.395853,17,5096957,381123.307692,774522.474615,1056074,2946174.7,6365057,1949534.439712,1005133,1967350.8,5096957,1255666.634704,FT
29771894,2,37,1024441,1031805,211148.184397,333013.325843,296522.816529,250689.193803,7.792585,1673.994943,2,716844,128882.658009,172014.711042,-1,0,-1,0,-1,0,-1,0,FT
29678536,0,0,2009535,2207975,360454.160494,554642.90566,479348.163875,501894.488863,4.582436,1026.836364,0,1726474,219841.007407,280540.604335,1398286,7042221,19854201,8677334.432325,1110954,1275837,1726474,300875.114471,FT
19631177,-1,777,-1,16997790,0,6543725.666667,0,9148619.133458,0.254697,13.498936,777,16729828,4907794.25,7969604.903581,2633387,9681607.5,16729828,9967689.021696,2632610,9681219,16729828,9968238.443665,FT
28581294,56,8301787,13480921,19996684,7075237.5,14100000,5565147.608382,8269540.973978,0.279903,48.983087,56,13200030,4083042,5237301.919636,6516310,9433650,13480921,3617182.556065,6516254,9245726.666667,13200030,3506190.671662,FT
29782004,65,1747,2546021,2814915,428446.144928,504115.016949,510745.587245,432158.314729,4.365052,370.895122,13,2546021,230868.248062,341588.879089,2205388,5578518.4,10407265,3955942.669883,1156969,1503184,2546021,593106.222844,FT
29760018,20,29004,3072897,3359464,646956.913043,897909.3125,604013.869691,685253.547921,2.68817,386.794121,0,3072897,376709.088608,450619.884148,2009653,5890256,9335454,3772923.92807,1424628,1986202.25,3072897,738048.648882,FT
2477209,42,290573,537191,1035957,256238.25,619302.25,296477.519414,309864.175063,4.036801,1064.100768,42,610821,275245.444444,238914.975021,-1,0,-1,0,-1,0,-1,0,FT
20245596,19999020,19989637,19999020,19989637,20000000,20000000,0,0,0.197574,9.878692,246576,19743061,6748532,11300000,19999020,20000000,19999020,0,19743061,19700000,19743061,0,FT
255716,-1,-1,-1,-1,0,0,0,0,7.821177,391.058831,255716,255716,255716,0,-1,0,-1,0,-1,0,-1,0,FT
22859693,19952160,26,19952160,5580429,20000000,868934.230769,0,1529343.112495,1.268608,69.46725,26,5580429,816417.607143,1484636.240969,1579768,3809924.833333,5583957,1398105.689715,1312365,3316546.666667,5580429,1471257.325988,FT
